vowel_count,length,tty,name,rxcui
29,104,MIN,cholecalciferol / folic acid / omega-3 acid ethyl esters (USP) / phytosterols / pyridoxine / vitamin B12,1193036
29,95,MIN,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen,1657138
29,92,MIN,"hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium phosphate, monobasic",1007374
29,91,MIN,ascorbic acid / calcium citrate / cholecalciferol / folic acid / iron carbonyl / pyridoxine,1100261
29,76,MIN,"diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated",1007589
28,85,MIN,chromic chloride / copper sulfate / manganese sulfate / selenious acid / zinc sulfate,1293735
28,84,MIN,ascorbic acid / ferrous fumarate / folic acid / niacin / polysaccharide iron complex,1087297
28,84,MIN,hepatitis A vaccine (inactivated) strain HM175 / hepatitis B surface antigen vaccine,1008837
28,82,MIN,ascorbic acid / beta carotene / copper sulfate / selenite / vitamin E / zinc oxide,1090823
28,79,MIN,ascorbic acid / cholecalciferol / ferrous sulfate / sodium fluoride / vitamin A,1244007
28,77,MIN,6-O-palmitoylascorbic acid / alpha tocopherol / levocarnitine / ubidecarenone,1088442
28,70,MIN,docosahexaenoate / eicosapentaenoate / omega-3 acid ethyl esters (USP),1008626
27,87,MIN,ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin B12,1007098
27,75,MIN,azelate / cupric oxide / folic acid / niacinamide / pyridoxine / zinc oxide,1145109
26,84,MIN,polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,815308
26,78,MIN,calcium chloride / icodextrin / lactate / magnesium chloride / sodium chloride,1100741
26,77,MIN,"potassium phosphate / sodium phosphate, dibasic / sodium phosphate, monobasic",1008010
26,73,MIN,atropine / chlorpheniramine / hyoscyamine / pseudoephedrine / scopolamine,1007767
25,95,IN,carboxymethylcellulose sodium (0.7 carboxymethyl substitution per saccharide; 1200 MPA.S at 1%),1997244
25,75,MIN,calcium chloride / glucose / lactate / magnesium chloride / sodium chloride,1007046
25,75,MIN,calcium chloride / glucose / lactate / potassium chloride / sodium chloride,1007538
25,70,MIN,ascorbic acid / beta carotene / cuprous oxide / vitamin E / zinc oxide,1008304
25,68,MIN,magnesium citrate / magnesium oxide / potassium citrate / pyridoxine,1115799
25,67,IN,"hydrogenated jojoba oil/jojoba oil, randomized (iodine value 40-44)",1722036
25,67,IN,"hydrogenated jojoba oil/jojoba oil, randomized (iodine value 64-70)",1940147
25,66,IN,coagulation factor IX recombinant immunoglobulin G1 fusion protein,1535944
25,65,MIN,cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide,1721612
25,65,MIN,glucose / magnesium acetate / potassium acetate / sodium chloride,1008001
24,80,MIN,polyethylene glycol 3350 / potassium chloride / sodium chloride / sodium sulfate,2045232
24,78,MIN,folic acid / heme iron polypeptide / polysaccharide iron complex / vitamin B12,1009058
24,75,IN,tetrakis(1-isocyano-2-methoxy-2-methyl-propane)-copper(i) tetrafluoroborate,1306061
24,72,MIN,"hyoscyamine / methenamine / methylene blue / sodium phosphate, monobasic",1050324
24,69,MIN,acetaminophen / chlorpheniramine / dextromethorphan / pseudoephedrine,689582
24,64,MIN,acetaminophen / dextromethorphan / guaifenesin / pseudoephedrine,689778
24,62,MIN,cobicistat / darunavir / emtricitabine / tenofovir alafenamide,1996260
23,86,IN,ammonium acryloyldimethyltaurate - beheneth-25 methacrylate crosspolymer (52000 MPA.S),1541234
23,86,MIN,folic acid / omega-3 acid ethyl esters (USP) / phytosterols / pyridoxine / vitamin B12,1193101
23,84,IN,trimethylsilyl treated diimethiconol-trimethylsiloxysilicate crosspolymer (40-60 WW),1537759
23,84,IN,trimethylsilyl treated diimethiconol-trimethylsiloxysilicate crosspolymer (45-55 WW),2174101
23,83,IN,polyquaternium-16 (N-vinylpyrrolidinone:3-methyl-1-vinylimidazolium chloride (5:5)),1371321
23,73,MIN,benzoate / hyoscyamine / methenamine / methylene blue / phenyl salicylate,1008788
23,72,MIN,chondroitin sulfates / glucosamine / hyaluronate / methylsulfonylmethane,1426693
23,65,IN,Streptococcus pneumoniae type 10A capsular polysaccharide antigen,854932
23,65,IN,Streptococcus pneumoniae type 11A capsular polysaccharide antigen,854934
23,65,IN,Streptococcus pneumoniae type 19A capsular polysaccharide antigen,854946
23,64,MIN,cobicistat / elvitegravir / emtricitabine / tenofovir disoproxil,1306291
23,59,MIN,cysteine / inositol / methionine / sodium propionate / urea,1008591
23,57,IN,methylchloroisothiazolinone/methylisothiazolinone mixture,1862287
23,48,MIN,docosahexaenoate / eicosapentaenoate / vitamin E,1007073
22,80,IN,carbomer homopolymer type B (allyl pentaerythritol or allyl sucrose crosslinked),1732380
22,65,IN,Streptococcus pneumoniae type 12F capsular polysaccharide antigen,854936
22,65,IN,Streptococcus pneumoniae type 15B capsular polysaccharide antigen,854940
22,65,IN,Streptococcus pneumoniae type 17F capsular polysaccharide antigen,854942
22,65,IN,Streptococcus pneumoniae type 18C capsular polysaccharide antigen,854944
22,65,IN,Streptococcus pneumoniae type 19F capsular polysaccharide antigen,854948
22,65,IN,Streptococcus pneumoniae type 22F capsular polysaccharide antigen,854954
22,65,IN,Streptococcus pneumoniae type 23F capsular polysaccharide antigen,854956
22,65,IN,Streptococcus pneumoniae type 33F capsular polysaccharide antigen,854960
22,65,MIN,calcium chloride / glucose / potassium chloride / sodium chloride,1007403
22,65,MIN,calcium chloride / lactate / potassium chloride / sodium chloride,1008377
22,64,IN,dioleylamidoethyl(diethoxylated-hydroxyethyl)monium methosulfate,2375307
22,64,IN,Streptococcus pneumoniae type 14 capsular polysaccharide antigen,854938
22,64,IN,Streptococcus pneumoniae type 20 capsular polysaccharide antigen,854952
22,64,IN,Streptococcus pneumoniae type 6B capsular polysaccharide antigen,854966
22,64,IN,Streptococcus pneumoniae type 7F capsular polysaccharide antigen,854968
22,64,IN,Streptococcus pneumoniae type 9N capsular polysaccharide antigen,854972
22,64,IN,Streptococcus pneumoniae type 9V capsular polysaccharide antigen,854974
22,63,IN,"measles virus vaccine live, Enders' attenuated Edmonston strain",804179
22,63,IN,Streptococcus pneumoniae type 1 capsular polysaccharide antigen,854930
22,63,IN,Streptococcus pneumoniae type 2 capsular polysaccharide antigen,854950
22,63,IN,Streptococcus pneumoniae type 3 capsular polysaccharide antigen,854958
22,63,IN,Streptococcus pneumoniae type 4 capsular polysaccharide antigen,854962
22,63,IN,Streptococcus pneumoniae type 5 capsular polysaccharide antigen,854964
22,63,IN,Streptococcus pneumoniae type 8 capsular polysaccharide antigen,854970
22,63,MIN,acetaminophen / dextromethorphan / doxylamine / pseudoephedrine,466524
22,63,MIN,ascorbic acid / cuprous oxide / lutein / vitamin E / zinc oxide,1009100
22,61,MIN,ascorbic acid / cholecalciferol / sodium fluoride / vitamin A,1007555
21,83,MIN,glycerin / hypromellose / polyethylene glycol 400 / tetrahydrozoline / zinc sulfate,1007750
21,77,MIN,Bermuda grass smut allergenic extract / Johnson grass smut allergenic extract,2103308
21,68,IN,"smallpox vaccine live, New York City Board of Health vaccinia strain",798467
21,68,MIN,chromic chloride / copper sulfate / manganese sulfate / zinc sulfate,1008905
21,67,MIN,acetaminophen / chlorpheniramine / dextromethorphan / phenylephrine,689580
21,64,IN,vaccinia virus strain New York City Board of Health live antigen,1492300
21,63,MIN,dexpanthenol / niacinamide / riboflavin / thiamine / vitamin B6,1007254
21,62,MIN,acetaminophen / dextromethorphan / guaifenesin / phenylephrine,689776
21,60,MIN,calcium phosphate / magnesium carbonate / potassium chloride,1007630
21,57,IN,Aureobasidium pullulans var. pullutans allergenic extract,852102
21,57,MIN,belladonna alkaloids / chlorpheniramine / pseudoephedrine,1007825
21,56,MIN,citric acid / potassium bicarbonate / sodium bicarbonate,818771
21,55,MIN,pancreatin / potassium bicarbonate / sodium bicarbonate,1008617
21,52,MIN,Bifidobacterium animalis / Lactobacillus acidophilus,2043694
21,51,MIN,emtricitabine / rilpivirine / tenofovir alafenamide,1727492
21,41,IN,Olea europaea (olive oil) unsaponifiables,1742482
20,78,IN,allyl methacrylate-glycol dimethacrylate crosspolymer (low allyl methacrylate),1790180
20,76,IN,butyl methacrylate/methyl methacrylate/methacrylic acid/styrene crosspolymer,1599819
20,69,IN,sodium acrylate/sodium acryloyldimethyltaurate copolymer (4000000 MW),1855662
20,68,IN,detosu/triethylene glycol/triethylene glycol polyglycolide copolymer,2370141
20,67,IN,acrylamidopropyltrimonium chloride/acrylamide copolymer (400 MPA.S),1735030
20,67,MIN,ascorbic acid / docusate / folic acid / iron carbonyl / vitamin B12,1007946
20,66,MIN,acetaminophen / dextromethorphan / diphenhydramine / phenylephrine,1008802
20,63,MIN,acetaminophen / dextromethorphan / phenylephrine / triprolidine,2173661
20,61,MIN,carbetapentane / chlorpheniramine / ephedrine / phenylephrine,466513
20,59,MIN,acetaminophen / caffeine / chlorpheniramine / phenylephrine,819910
20,59,MIN,aspirin / oxycodone hydrochloride / oxycodone terephthalate,215451
20,59,MIN,ferrous fumarate / folic acid / polysaccharide iron complex,1008585
20,54,MIN,magnesium sulfate / potassium sulfate / sodium sulfate,1007809
20,53,MIN,calcium carbonate / cholecalciferol / magnesium oxide,1007068
20,51,MIN,bictegravir / emtricitabine / tenofovir alafenamide,1996259
19,83,IN,"1,2-dimyristoyl-sn-glycero-3-carboxaminopropylpolyethylene glycol 2000 methyl ether",2053485
19,80,IN,"1-(4-(4-chlorophenyl)-3-phenyl-2-butenyl)-pyrrolidine 1,5-naphthalenedisulfonate",1307555
19,75,MIN,5-hydroxytryptophan / magnesium oxide / melatonin / tryptophan / vitamin B6,1293412
19,74,IN,acrylate/isobutyl methacrylate/N-tert-octylacrylamide copolymer (75000 MW),1918245
19,66,IN,ethyl acrylate-methacrylic acid-steareth-20 methacrylate copolymer,1433495
19,66,IN,"rabies virus vaccine wistar strain PM-1503-3M (human), inactivated",830464
19,63,IN,hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer,1729151
19,61,MIN,acetaminophen / dextromethorphan / doxylamine / phenylephrine,1008701
19,60,IN,hepatitis B virus subtype ADW2 HBsAg surface protein antigen,1427171
19,59,MIN,ascorbic acid / ferrous fumarate / folic acid / vitamin B12,1008824
19,59,MIN,"nitrofurantoin, macrocrystals / nitrofurantoin, monohydrate",466542
19,56,IN,human-bovine reassortant rotavirus strain P1A[8] vaccine,798294
19,56,MIN,dexchlorpheniramine / dextromethorphan / pseudoephedrine,690466
19,55,MIN,calcium chloride / potassium chloride / sodium chloride,1007612
19,55,MIN,dexbrompheniramine / dextromethorphan / pseudoephedrine,1190599
19,55,MIN,"sodium phosphate, dibasic / sodium phosphate, monobasic",817886
19,54,MIN,aluminum hydroxide / magnesium hydroxide / simethicone,466588
19,54,MIN,benzocaine / capsaicin / lidocaine / methyl salicylate,1595783
19,53,IN,acrylic acid/isophorone diisocyanate/PEG-27 copolymer,1649132
19,53,MIN,calcium carbonate / magnesium hydroxide / simethicone,691015
19,53,MIN,calcium citrate / cholecalciferol / magnesium citrate,1008035
19,53,MIN,chlophedianol / dexchlorpheniramine / pseudoephedrine,1008763
19,52,MIN,calcium carbonate / famotidine / magnesium hydroxide,691005
19,52,MIN,calcium carbonate / folic acid / magnesium carbonate,1009033
19,52,MIN,chlophedianol / dexbrompheniramine / pseudoephedrine,1441375
19,52,MIN,cupric oxide / folic acid / niacinamide / zinc oxide,1241795
19,52,MIN,Lactobacillus acidophilus / Lactobacillus bulgaricus,1293032
19,50,MIN,acetaminophen / chlorpheniramine / pseudoephedrine,689765
19,50,MIN,acetaminophen / dichloralphenazone / isometheptene,214153
19,50,MIN,emtricitabine / rilpivirine / tenofovir disoproxil,1145801
19,49,MIN,aloe polysaccharide / hydrocortisone / iodoquinol,1191375
19,49,MIN,fructooligosaccharide / Lactobacillus acidophilus,1007249
19,48,IN,"Japanese encephalitis virus vaccine, inactivated",845525
19,48,IN,myristoyl-palmitoyl oxostearamide-arachamide mea,1313186
19,48,MIN,Bifidobacterium bifidum / Bifidobacterium longum,1236648
19,46,IN,triethanaolamine phenylbenzimidazole sulfonate,2000917
19,45,MIN,acetaminophen / guaifenesin / pseudoephedrine,1007269
19,36,MIN,docosahexaenoate / eicosapentaenoate,1008718
18,83,IN,"N-(3,4-bis(hydroxymethyl)-2,5-dioxo-4-imidazolidinyl)-N,N'-bis (hydroxymethyl) urea",1792714
18,81,IN,"N-(1,3-bis(hydroxymethyl)-2,5-dioxo-4-imidazolidinyl)-N,N'-bis(hydroxymethyl)urea",1990423
18,73,IN,"pentaerythritol tetrakis(3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate)",1369405
18,71,MIN,factor IX / factor VII / factor X / protein C / protein S / prothrombin,1484957
18,68,IN,dimethicone crosspolymer (450000 MPA.S at 12% in cyclopentasiloxane),1607313
18,68,IN,trimethylpentanediol-adipic acid-glycerin crosspolymer (25000 MPA.S),1426831
18,65,IN,styrene/isoprene/styrene block copolymer (styrene/isoprene 15/85),2383939
18,61,IN,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain",805573
18,61,MIN,aspirin / chlorpheniramine / dextromethorphan / phenylephrine,1111420
18,61,MIN,giant ragweed pollen extract / western ragweed pollen extract,1008796
18,60,IN,formaldehyde-sodium naphthalenesulfonate copolymer (3000 MW),1551458
18,60,IN,sodium hydroxypropylsulfonate laurylglucoside-7 crosspolymer,2120184
18,59,IN,Penicillium chrysogenum var. chrysogenum allergenic extract,854130
18,58,IN,dimethicone-vinyl dimethicone crosspolymer (hard particle),1368471
18,58,MIN,chondroitin sulfates / glucosamine / methylsulfonylmethane,1007537
18,58,MIN,mineral oil / petrolatum / phenylephrine / shark liver oil,1008309
18,57,MIN,American elm pollen extract / Siberian elm pollen extract,1299989
18,57,MIN,calcium carbonate / folic acid / pyridoxine / vitamin B12,1008515
18,55,MIN,"chromium, chelated / manganese gluconate / zinc citrate",1358169
18,55,MIN,"insulin aspart protamine, human / insulin aspart, human",1007184
18,54,IN,varicella-zoster virus vaccine live (Oka-Merck) strain,1292422
18,53,MIN,betaine / bromelains / pancreatin / papain / pepsin A,1362811
18,53,MIN,chlorpheniramine / dextromethorphan / pseudoephedrine,466431
18,53,MIN,hydrofluoric acid / phosphoric acid / sodium fluoride,692830
18,52,IN,human-bovine reassortant rotavirus strain G1 vaccine,798286
18,52,IN,human-bovine reassortant rotavirus strain G2 vaccine,798288
18,52,IN,human-bovine reassortant rotavirus strain G3 vaccine,798290
18,52,IN,human-bovine reassortant rotavirus strain G4 vaccine,798292
18,52,IN,linoleamidopropyl propylene glycol-dimonium chloride,2360330
18,52,MIN,atropine / hyoscyamine / phenobarbital / scopolamine,689606
18,52,MIN,brompheniramine / dextromethorphan / pseudoephedrine,690808
18,52,MIN,lidocaine / mineral oil / petrolatum / phenylephrine,1745449
